Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-itsc,branch-le1y,branch-369y,branch-xcm8,randomiser-jf65,branch-asih,quota-t18w,branch-fqz7,branch-ho4r,quota-qptq,branch-rpm3,quota-xbdv,quota-qd5n,quota-bgsj,quota-xwhm,quota-3pu1,quota-rltk,quota-h2u6,quota-a1h7,quota-8mkn,quota-63lu,branch-crxk,branch-elfm,branch-mikh,branch-nctw,branch-zc37,branch-4mwx,branch-j73a,branch-fkxh,branch-lji3,quota-hzw3,branch-mmja,counterbalance-m678,checkpoint-gr3y,checkpoint-3jg6,randomiser-2tba,counterbalance-93ib,counterbalance-9xcr,counterbalance-wbyz,counterbalance-vply,counterbalance-hleo,checkpoint-abe5,branch-e22y,counterbalance-ulkf,branch-t3qc,counterbalance-mcio,counterbalance-3v2j,counterbalance-t9rn,counterbalance-bi4u,counterbalance-8ump,randomiser-kh5p,counterbalance-dozd,counterbalance-wch9,counterbalance-sg3w,counterbalance-o3nf,counterbalance-eu1d,counterbalance-8zsd,counterbalance-u2fx,counterbalance-e4l7,counterbalance-7mrq,counterbalance-s1b5,counterbalance-2v12,counterbalance-g69h,branch-2s1m,order-j7mk,branch-qjxq,checkpoint-27dz,branch-8rrr,branch-5rfv,branch-59ox,branch-njci,branch-di17,branch-gjr2,branch-1dat,branch-drsz,branch-21pl,branch-y4xh,branch-qzep,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ShowProgressBar,ANSWER,clearval,Metadata,order1,order2,order3,order4,order5,order6,order7,order8,order9,order10,order11,order12,# stim
23,1580141207339,27/01/2020 16:06:47,1580141207255,-6,27/01/2020 10:06:47,10365,5,task-rugu,,3798576,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,10,10,1,stim,advancementZone,response_keyboard,755.1550000207499,negative,1,0,1,0,,,,,1,trial,,,positive,block1,,,,,,,,03F_HA_O.jpg,,1460.jpg,,,
24,1580141208589,27/01/2020 16:06:48,1580141208487,-6,27/01/2020 10:06:48,10365,5,task-rugu,,3798576,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,10,10,1,stim,Zone3,timelimit_screen,2001.645000000004,,,0,1,0,,,1,,1,trial,,,positive,block1,,,,,,,,03F_HA_O.jpg,,1460.jpg,,,
25,1580141209277,27/01/2020 16:06:49,1580141209181,-6,27/01/2020 10:06:49,10365,5,task-rugu,,3798576,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,27,11,1,stim,advancementZone,response_keyboard,678.6599999759346,negative,1,0,1,0,,,,,1,trial,,,ambiguous,block1,,,,,,,,AM34SUS.JPG,,8466.jpg,,,
26,1580141210559,27/01/2020 16:06:50,1580141210472,-6,27/01/2020 10:06:50,10365,5,task-rugu,,3798576,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,27,11,1,stim,Zone1,fixation,1984.9609999999957,,,0,1,0,,,,,1,trial,,,ambiguous,block1,,,,,,,,AM34SUS.JPG,,8466.jpg,,,
27,1580141211170,27/01/2020 16:06:51,1580141211068,-6,27/01/2020 10:06:51,10365,5,task-rugu,,3798576,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,20,12,1,stim,advancementZone,response_keyboard,580.904999980703,negative,1,0,1,0,,,,,1,trial,,,ambiguous,block1,,,,,,,,20M_SP_O.jpg,,3360.jpg,,,
28,1580141212577,27/01/2020 16:06:52,1580141212474,-6,27/01/2020 10:06:52,10365,5,task-rugu,,3798576,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,20,12,1,stim,Zone3,timelimit_screen,2001.6390000000029,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,,,,,,,20M_SP_O.jpg,,3360.jpg,,,
29,1580141213237,27/01/2020 16:06:53,1580141213142,-6,27/01/2020 10:06:53,10365,5,task-rugu,,3798576,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,22,13,1,stim,advancementZone,response_keyboard,648.0449999216944,negative,1,0,1,0,,,,,1,trial,,,ambiguous,block1,,,,,,,,AF03SUS.JPG,,6837.jpg,,,
30,1580141214561,27/01/2020 16:06:54,1580141214458,-6,27/01/2020 10:06:54,10365,5,task-rugu,,3798576,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,22,13,1,stim,Zone1,fixation,1984.9429999999993,,,0,1,0,,,,,1,trial,,,ambiguous,block1,,,,,,,,AF03SUS.JPG,,6837.jpg,,,
31,1580141215014,27/01/2020 16:06:55,1580141214918,-6,27/01/2020 10:06:54,10365,5,task-rugu,,3798576,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,21,14,1,stim,advancementZone,response_keyboard,444.4099999964237,negative,1,0,1,0,,,,,1,trial,,,ambiguous,block1,,,,,,,,27M_SP_O.jpg,,4598.jpg,,,
32,1580141216554,27/01/2020 16:06:56,1580141216460,-6,27/01/2020 10:06:56,10365,5,task-rugu,,3798576,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,21,14,1,stim,Zone3,timelimit_screen,2001.6820000000007,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,,,,,,,27M_SP_O.jpg,,4598.jpg,,,
33,1580141217023,27/01/2020 16:06:57,1580141216931,-6,27/01/2020 10:06:56,10365,5,task-rugu,,3798576,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,8,15,1,stim,advancementZone,response_keyboard,455.6899999734014,negative,1,1,0,0,,,,,1,trial,,,negative,block1,,,,,,,,37M_AN_C.jpg,,9830.jpg,,,
34,1580141218538,27/01/2020 16:06:58,1580141218445,-6,27/01/2020 10:06:58,10365,5,task-rugu,,3798576,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,8,15,1,stim,Zone1,fixation,1984.9830000000002,,,0,1,0,,,,,1,trial,,,negative,block1,,,,,,,,37M_AN_C.jpg,,9830.jpg,,,
35,1580141219601,27/01/2020 16:06:59,1580141219506,-6,27/01/2020 10:06:59,10365,5,task-rugu,,3798576,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,5,16,1,stim,advancementZone,response_keyboard,1047.2049999516457,negative,1,1,0,0,,,,,1,trial,,,negative,block1,,,,,,,,08F_AN_C.jpg,,9185.jpg,,,
36,1580141220539,27/01/2020 16:07:00,1580141220447,-6,27/01/2020 10:07:00,10365,5,task-rugu,,3798576,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,5,16,1,stim,Zone3,timelimit_screen,2001.6370000000024,,,0,1,0,,,1,,1,trial,,,negative,block1,,,,,,,,08F_AN_C.jpg,,9185.jpg,,,
37,1580141221179,27/01/2020 16:07:01,1580141221074,-6,27/01/2020 10:07:01,10365,5,task-rugu,,3798576,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,15,17,1,stim,advancementZone,response_keyboard,612.2400000458583,negative,1,0,1,0,,,,,1,trial,,,positive,block1,,,,,,,,AM01HAS.jpg,,8380.jpg,,,
38,1580141222539,27/01/2020 16:07:02,1580141222431,-6,27/01/2020 10:07:02,10365,5,task-rugu,,3798576,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,15,17,1,stim,Zone1,fixation,1984.9379999999946,,,0,1,0,,,,,1,trial,,,positive,block1,,,,,,,,AM01HAS.jpg,,8380.jpg,,,
39,1580141223133,27/01/2020 16:07:03,1580141222965,-6,27/01/2020 10:07:02,10365,5,task-rugu,,3798576,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,16,18,1,stim,advancementZone,response_keyboard,519.2349998978898,negative,1,0,1,0,,,,,1,trial,,,ambiguous,block1,,,,,,,,01F_SP_O.jpg,,2480.jpg,,,
40,1580141224524,27/01/2020 16:07:04,1580141224433,-6,27/01/2020 10:07:04,10365,5,task-rugu,,3798576,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,16,18,1,stim,Zone3,timelimit_screen,2001.6680000000051,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,,,,,,,01F_SP_O.jpg,,2480.jpg,,,
41,1580141225024,27/01/2020 16:07:05,1580141224920,-6,27/01/2020 10:07:04,10365,5,task-rugu,,3798576,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,17,19,1,stim,advancementZone,response_keyboard,472.33000001870096,negative,1,0,1,0,,,,,1,trial,,,ambiguous,block1,,,,,,,,06F_SP_O.jpg,,2704.jpg,,,
42,1580141226524,27/01/2020 16:07:06,1580141226419,-6,27/01/2020 10:07:06,10365,5,task-rugu,,3798576,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,17,19,1,stim,Zone1,fixation,1984.9719999999943,,,0,1,0,,,,,1,trial,,,ambiguous,block1,,,,,,,,06F_SP_O.jpg,,2704.jpg,,,
43,1580141227024,27/01/2020 16:07:07,1580141226931,-6,27/01/2020 10:07:06,10365,5,task-rugu,,3798576,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,11,20,1,stim,advancementZone,response_keyboard,476.75000003073364,negative,1,0,1,0,,,,,1,trial,,,positive,block1,,,,,,,,24M_HA_O.jpg,,2057.jpg,,,
44,1580141228524,27/01/2020 16:07:08,1580141228420,-6,27/01/2020 10:07:08,10365,5,task-rugu,,3798576,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,11,20,1,stim,Zone3,timelimit_screen,2001.576000000001,,,0,1,0,,,1,,1,trial,,,positive,block1,,,,,,,,24M_HA_O.jpg,,2057.jpg,,,
45,1580141229072,27/01/2020 16:07:09,1580141228975,-6,27/01/2020 10:07:08,10365,5,task-rugu,,3798576,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,24,21,1,stim,advancementZone,response_keyboard,540.6349999830127,negative,1,0,1,0,,,,,1,trial,,,ambiguous,block1,,,,,,,,AF34SUS.JPG,,7570.jpg,,,
46,1580141230493,27/01/2020 16:07:10,1580141230404,-6,27/01/2020 10:07:10,10365,5,task-rugu,,3798576,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,24,21,1,stim,Zone1,fixation,1985.0400000000009,,,0,1,0,,,,,1,trial,,,ambiguous,block1,,,,,,,,AF34SUS.JPG,,7570.jpg,,,
47,1580141231117,27/01/2020 16:07:11,1580141231017,-6,27/01/2020 10:07:11,10365,5,task-rugu,,3798576,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,18,22,1,stim,advancementZone,response_keyboard,597.2649999894202,negative,1,0,1,0,,,,,1,trial,,,ambiguous,block1,,,,,,,,07F_SP_O.jpg,,3211.jpg,,,
48,1580141232509,27/01/2020 16:07:12,1580141232406,-6,27/01/2020 10:07:12,10365,5,task-rugu,,3798576,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,18,22,1,stim,Zone3,timelimit_screen,2001.6329999999944,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,,,,,,,07F_SP_O.jpg,,3211.jpg,,,
49,1580141233243,27/01/2020 16:07:13,1580141233148,-6,27/01/2020 10:07:13,10365,5,task-rugu,,3798576,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,12,23,1,stim,advancementZone,response_keyboard,721.4950000634417,positive,1,1,0,0,,,,,1,trial,,,positive,block1,,,,,,,,36M_HA_O.jpg,,2340.jpg,,,
50,1580141234492,27/01/2020 16:07:14,1580141234391,-6,27/01/2020 10:07:14,10365,5,task-rugu,,3798576,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,12,23,1,stim,Zone1,fixation,1984.974000000002,,,0,1,0,,,,,1,trial,,,positive,block1,,,,,,,,36M_HA_O.jpg,,2340.jpg,,,
51,1580141235071,27/01/2020 16:07:15,1580141234985,-6,27/01/2020 10:07:14,10365,5,task-rugu,,3798576,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,7,24,1,stim,advancementZone,response_keyboard,577.5249999715015,negative,1,1,0,0,,,,,1,trial,,,negative,block1,,,,,,,,20M_AN_C.jpg,,9561.jpg,,,
52,1580141236493,27/01/2020 16:07:16,1580141236394,-6,27/01/2020 10:07:16,10365,5,task-rugu,,3798576,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,orders 8 and 10 - 2,7,24,1,stim,Zone3,timelimit_screen,2001.6659999999974,,,0,1,0,,,1,,1,trial,,,negative,block1,,,,,,,,20M_AN_C.jpg,,9561.jpg,,,
