Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-itsc,branch-le1y,branch-369y,branch-xcm8,randomiser-jf65,branch-asih,quota-t18w,branch-fqz7,branch-ho4r,quota-qptq,branch-rpm3,quota-xbdv,quota-qd5n,quota-bgsj,quota-xwhm,quota-3pu1,quota-rltk,quota-h2u6,quota-a1h7,quota-8mkn,quota-63lu,branch-crxk,branch-elfm,branch-mikh,branch-nctw,branch-zc37,branch-4mwx,branch-j73a,branch-fkxh,branch-lji3,quota-hzw3,branch-mmja,counterbalance-m678,checkpoint-gr3y,checkpoint-3jg6,randomiser-2tba,counterbalance-93ib,counterbalance-9xcr,counterbalance-wbyz,counterbalance-vply,counterbalance-hleo,checkpoint-abe5,branch-e22y,counterbalance-ulkf,branch-t3qc,counterbalance-mcio,counterbalance-3v2j,counterbalance-t9rn,counterbalance-bi4u,counterbalance-8ump,randomiser-kh5p,counterbalance-dozd,counterbalance-wch9,counterbalance-sg3w,counterbalance-o3nf,counterbalance-eu1d,counterbalance-8zsd,counterbalance-u2fx,counterbalance-e4l7,counterbalance-7mrq,counterbalance-s1b5,counterbalance-2v12,counterbalance-g69h,branch-2s1m,order-j7mk,branch-qjxq,checkpoint-27dz,branch-8rrr,branch-5rfv,branch-59ox,branch-njci,branch-di17,branch-gjr2,branch-1dat,branch-drsz,branch-21pl,branch-y4xh,branch-qzep,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ShowProgressBar,ANSWER,clearval,Metadata,order1,order2,order3,order4,order5,order6,order7,order8,order9,order10,order11,order12,# stim
21,1572578282543,01/11/2019 03:18:02,1572578269688,-5,31/10/2019 22:17:49,10365,4,task-bx4b,,3271944,AZU06JG0UX3DO,909076,,complete,kgwptl,,computer,Desktop or Laptop,Windows 7,Chrome 78.0.3904.70,907x512,1815x880,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order3,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,example,12,7,1,stim,advancementZone,response_keyboard,1254.144999998971,positive,1,0,1,0,,,,3,3,trial,,example,example,EX,,,,,,,,,,,,,walking.jpg
22,1572578283213,01/11/2019 03:18:03,1572578270386,-5,31/10/2019 22:17:50,10365,4,task-bx4b,,3271944,AZU06JG0UX3DO,909076,,complete,kgwptl,,computer,Desktop or Laptop,Windows 7,Chrome 78.0.3904.70,907x512,1815x880,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order3,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,example,12,7,1,stim,Zone1,fixation,1987.2959999999948,,,0,1,0,,,,3,3,trial,,example,example,EX,,,,,,,,,,,,,walking.jpg
23,1572578283650,01/11/2019 03:18:03,1572578270820,-5,31/10/2019 22:17:50,10365,4,task-bx4b,,3271944,AZU06JG0UX3DO,909076,,complete,kgwptl,,computer,Desktop or Laptop,Windows 7,Chrome 78.0.3904.70,907x512,1815x880,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order3,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,example,14,8,1,stim,advancementZone,response_keyboard,411.6199999989476,positive,1,0,1,0,,,,3,3,trial,,example,example,EX,,,,,,,,,,,,,buildings.jpg
24,1572578285244,01/11/2019 03:18:05,1572578272391,-5,31/10/2019 22:17:52,10365,4,task-bx4b,,3271944,AZU06JG0UX3DO,909076,,complete,kgwptl,,computer,Desktop or Laptop,Windows 7,Chrome 78.0.3904.70,907x512,1815x880,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order3,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,example,14,8,1,stim,Zone3,timelimit_screen,2004.1070000000036,,,0,1,0,,,1,3,3,trial,,example,example,EX,,,,,,,,,,,,,buildings.jpg
25,1572578285604,01/11/2019 03:18:05,1572578272757,-5,31/10/2019 22:17:52,10365,4,task-bx4b,,3271944,AZU06JG0UX3DO,909076,,complete,kgwptl,,computer,Desktop or Laptop,Windows 7,Chrome 78.0.3904.70,907x512,1815x880,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order3,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,example,8,9,1,stim,advancementZone,response_keyboard,336.1499999991793,positive,1,0,1,0,,,,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral woman2.jpg
26,1572578287260,01/11/2019 03:18:07,1572578274378,-5,31/10/2019 22:17:54,10365,4,task-bx4b,,3271944,AZU06JG0UX3DO,909076,,complete,kgwptl,,computer,Desktop or Laptop,Windows 7,Chrome 78.0.3904.70,907x512,1815x880,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order3,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,example,8,9,1,stim,Zone1,fixation,1987.1770000000033,,,0,1,0,,,,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral woman2.jpg
27,1572578287635,01/11/2019 03:18:07,1572578274796,-5,31/10/2019 22:17:54,10365,4,task-bx4b,,3271944,AZU06JG0UX3DO,909076,,complete,kgwptl,,computer,Desktop or Laptop,Windows 7,Chrome 78.0.3904.70,907x512,1815x880,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order3,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,example,9,10,1,stim,advancementZone,response_keyboard,397.2350000003644,positive,1,0,1,0,,,,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral guy2.jpg
28,1572578289200,01/11/2019 03:18:09,1572578276382,-5,31/10/2019 22:17:56,10365,4,task-bx4b,,3271944,AZU06JG0UX3DO,909076,,complete,kgwptl,,computer,Desktop or Laptop,Windows 7,Chrome 78.0.3904.70,907x512,1815x880,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order3,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,example,9,10,1,stim,Zone3,timelimit_screen,2003.9889999999941,,,0,1,0,,,1,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral guy2.jpg
29,1572578289700,01/11/2019 03:18:09,1572578276881,-5,31/10/2019 22:17:56,10365,4,task-bx4b,,3271944,AZU06JG0UX3DO,909076,,complete,kgwptl,,computer,Desktop or Laptop,Windows 7,Chrome 78.0.3904.70,907x512,1815x880,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order3,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,example,10,11,1,stim,advancementZone,response_keyboard,484.30500000176835,positive,1,0,1,0,,,,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral guy.jpg
30,1572578291247,01/11/2019 03:18:11,1572578278370,-5,31/10/2019 22:17:58,10365,4,task-bx4b,,3271944,AZU06JG0UX3DO,909076,,complete,kgwptl,,computer,Desktop or Laptop,Windows 7,Chrome 78.0.3904.70,907x512,1815x880,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order3,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,example,10,11,1,stim,Zone1,fixation,1987.3940000000002,,,0,1,0,,,,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral guy.jpg
31,1572578291747,01/11/2019 03:18:11,1572578278923,-5,31/10/2019 22:17:58,10365,4,task-bx4b,,3271944,AZU06JG0UX3DO,909076,,complete,kgwptl,,computer,Desktop or Laptop,Windows 7,Chrome 78.0.3904.70,907x512,1815x880,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order3,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,example,7,12,1,stim,advancementZone,response_keyboard,526.5050000016345,positive,1,0,1,0,,,,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral woman.jpg
32,1572578293200,01/11/2019 03:18:13,1572578280373,-5,31/10/2019 22:18:00,10365,4,task-bx4b,,3271944,AZU06JG0UX3DO,909076,,complete,kgwptl,,computer,Desktop or Laptop,Windows 7,Chrome 78.0.3904.70,907x512,1815x880,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order3,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,example,7,12,1,stim,Zone3,timelimit_screen,2003.8899999999994,,,0,1,0,,,1,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral woman.jpg
33,1572578293419,01/11/2019 03:18:13,1572578280395,-5,31/10/2019 22:18:00,10365,4,task-bx4b,,3271944,AZU06JG0UX3DO,909076,,complete,kgwptl,,computer,Desktop or Laptop,Windows 7,Chrome 78.0.3904.70,907x512,1815x880,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order3,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,,,END TASK,,,,,60234,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
1,1572575026908,01/11/2019 02:23:46,1572575025957,-4,31/10/2019 22:23:45,10365,4,task-bx4b,,3271875,A39TKG862PLGK3,909063,,complete,diedqi,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1500x1000,1500x886,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order4,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
2,1572575031392,01/11/2019 02:23:51,1572575030518,-4,31/10/2019 22:23:50,10365,4,task-bx4b,,3271875,A39TKG862PLGK3,909063,,complete,diedqi,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1500x1000,1500x886,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order4,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,1,1,1,instructions,advancementZone,continue_keyboard,4406,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,
3,1572575036142,01/11/2019 02:23:56,1572575035254,-4,31/10/2019 22:23:55,10365,4,task-bx4b,,3271875,A39TKG862PLGK3,909063,,complete,diedqi,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1500x1000,1500x886,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order4,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,1,1,2,Screen 1,Zone2,response_keyboard_single,4719,negative,1,1,0,0,,,,,,instructions,,,,,,,,,,,,,,,,,
4,1572575037239,01/11/2019 02:23:57,1572575036352,-4,31/10/2019 22:23:56,10365,4,task-bx4b,,3271875,A39TKG862PLGK3,909063,,complete,diedqi,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1500x1000,1500x886,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order4,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,1,1,3,Screen 2,Zone2,response_keyboard_single,1078,positive,1,1,0,0,,,,,,instructions,,,,,,,,,,,,,,,,,
5,1572575040489,01/11/2019 02:24:00,1572575039593,-4,31/10/2019 22:23:59,10365,4,task-bx4b,,3271875,A39TKG862PLGK3,909063,,complete,diedqi,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1500x1000,1500x886,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order4,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,1,1,4,Screen 4,advancementZone,continue_keyboard,3224,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,
6,1572575045505,01/11/2019 02:24:05,1572575044584,-4,31/10/2019 22:24:04,10365,4,task-bx4b,,3271875,A39TKG862PLGK3,909063,,complete,diedqi,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1500x1000,1500x886,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order4,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,1,1,5,Screen 3,Zone1,timelimit_screen,5001.240000000002,,,0,1,0,,,1,,,instructions,,,,,,,,,,,,,,,,,
7,1572575046958,01/11/2019 02:24:06,1572575046088,-4,31/10/2019 22:24:06,10365,4,task-bx4b,,3271875,A39TKG862PLGK3,909063,,complete,diedqi,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1500x1000,1500x886,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order4,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,2,1,1,Screen 1,Zone3,timelimit_screen,1500.3600000000006,,,0,1,0,,,1,,,fixation,,,,,,,,,,,,,,,,,
8,1572575048318,01/11/2019 02:24:08,1572575047442,-4,31/10/2019 22:24:07,10365,4,task-bx4b,,3271875,A39TKG862PLGK3,909063,,complete,diedqi,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1500x1000,1500x886,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order4,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,7,1,1,stim,advancementZone,response_keyboard,1337,positive,1,0,1,0,,,,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral woman.jpg
9,1572575048943,01/11/2019 02:24:08,1572575048068,-4,31/10/2019 22:24:08,10365,4,task-bx4b,,3271875,A39TKG862PLGK3,909063,,complete,diedqi,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1500x1000,1500x886,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order4,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,7,1,1,stim,Zone1,fixation,1983.8400000000001,,,0,1,0,,,,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral woman.jpg
10,1572575049869,01/11/2019 02:24:09,1572575048995,-4,31/10/2019 22:24:08,10365,4,task-bx4b,,3271875,A39TKG862PLGK3,909063,,complete,diedqi,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1500x1000,1500x886,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order4,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,9,2,1,stim,advancementZone,response_keyboard,908,negative,1,0,1,0,,,,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral guy2.jpg
11,1572575050947,01/11/2019 02:24:10,1572575050072,-4,31/10/2019 22:24:10,10365,4,task-bx4b,,3271875,A39TKG862PLGK3,909063,,complete,diedqi,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1500x1000,1500x886,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order4,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,9,2,1,stim,Zone3,timelimit_screen,2000.4799999999996,,,0,1,0,,,1,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral guy2.jpg
12,1572575051275,01/11/2019 02:24:11,1572575050411,-4,31/10/2019 22:24:10,10365,4,task-bx4b,,3271875,A39TKG862PLGK3,909063,,complete,diedqi,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1500x1000,1500x886,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order4,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,10,3,1,stim,advancementZone,response_keyboard,314,positive,1,0,1,0,,,,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral guy.jpg
13,1572575052931,01/11/2019 02:24:12,1572575052054,-4,31/10/2019 22:24:12,10365,4,task-bx4b,,3271875,A39TKG862PLGK3,909063,,complete,diedqi,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1500x1000,1500x886,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order4,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,10,3,1,stim,Zone1,fixation,1983.8199999999997,,,0,1,0,,,,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral guy.jpg
14,1572575053509,01/11/2019 02:24:13,1572575052630,-4,31/10/2019 22:24:12,10365,4,task-bx4b,,3271875,A39TKG862PLGK3,909063,,complete,diedqi,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1500x1000,1500x886,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order4,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,8,4,1,stim,advancementZone,response_keyboard,560,negative,1,0,1,0,,,,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral woman2.jpg
15,1572575054931,01/11/2019 02:24:14,1572575054055,-4,31/10/2019 22:24:14,10365,4,task-bx4b,,3271875,A39TKG862PLGK3,909063,,complete,diedqi,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1500x1000,1500x886,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order4,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,8,4,1,stim,Zone3,timelimit_screen,2000.4799999999996,,,0,1,0,,,1,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral woman2.jpg
16,1572575055650,01/11/2019 02:24:15,1572575054763,-4,31/10/2019 22:24:14,10365,4,task-bx4b,,3271875,A39TKG862PLGK3,909063,,complete,diedqi,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1500x1000,1500x886,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order4,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,14,5,1,stim,advancementZone,response_keyboard,685,negative,1,0,1,0,,,,3,3,trial,,example,example,EX,,,,,,,,,,,,,buildings.jpg
17,1572575056916,01/11/2019 02:24:16,1572575056037,-4,31/10/2019 22:24:16,10365,4,task-bx4b,,3271875,A39TKG862PLGK3,909063,,complete,diedqi,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1500x1000,1500x886,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order4,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,14,5,1,stim,Zone1,fixation,1983.7200000000012,,,0,1,0,,,,3,3,trial,,example,example,EX,,,,,,,,,,,,,buildings.jpg
18,1572575057369,01/11/2019 02:24:17,1572575056493,-4,31/10/2019 22:24:16,10365,4,task-bx4b,,3271875,A39TKG862PLGK3,909063,,complete,diedqi,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1500x1000,1500x886,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order4,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,11,6,1,stim,advancementZone,response_keyboard,435,positive,1,0,1,0,,,,3,3,trial,,example,example,EX,,,,,,,,,,,,,office chairs.jpg
19,1572575058916,01/11/2019 02:24:18,1572575058038,-4,31/10/2019 22:24:18,10365,4,task-bx4b,,3271875,A39TKG862PLGK3,909063,,complete,diedqi,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1500x1000,1500x886,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order4,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,11,6,1,stim,Zone3,timelimit_screen,2000.479999999996,,,0,1,0,,,1,3,3,trial,,example,example,EX,,,,,,,,,,,,,office chairs.jpg
