Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-itsc,branch-le1y,branch-369y,branch-xcm8,randomiser-jf65,branch-asih,quota-t18w,branch-fqz7,branch-ho4r,quota-qptq,branch-rpm3,quota-xbdv,quota-qd5n,quota-bgsj,quota-xwhm,quota-3pu1,quota-rltk,quota-h2u6,quota-a1h7,quota-8mkn,quota-63lu,branch-crxk,branch-elfm,branch-mikh,branch-nctw,branch-zc37,branch-4mwx,branch-j73a,branch-fkxh,branch-lji3,quota-hzw3,branch-mmja,counterbalance-m678,checkpoint-gr3y,checkpoint-3jg6,randomiser-2tba,counterbalance-93ib,counterbalance-9xcr,counterbalance-wbyz,counterbalance-vply,counterbalance-hleo,checkpoint-abe5,branch-e22y,counterbalance-ulkf,branch-t3qc,counterbalance-mcio,counterbalance-3v2j,counterbalance-t9rn,counterbalance-bi4u,counterbalance-8ump,randomiser-kh5p,counterbalance-dozd,counterbalance-wch9,counterbalance-sg3w,counterbalance-o3nf,counterbalance-eu1d,counterbalance-8zsd,counterbalance-u2fx,counterbalance-e4l7,counterbalance-7mrq,counterbalance-s1b5,counterbalance-2v12,counterbalance-g69h,branch-2s1m,order-j7mk,branch-qjxq,checkpoint-27dz,branch-8rrr,branch-5rfv,branch-59ox,branch-njci,branch-di17,branch-gjr2,branch-1dat,branch-drsz,branch-21pl,branch-y4xh,branch-qzep,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
3,1572555971030,31/10/2019 21:06:11,1572555969804,-4,31/10/2019 17:06:09,10365,4,task-1ohd,,3271323,A2HG1N3BVQO6I,908902,,complete,mzdbxn,,computer,Desktop or Laptop,Chromium OS 12371.75.0,Chrome 77.0.3865.105,1092x614,1092x487,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,ACCEPT,,,,≥38,≥43,≥48,≥53,≥58,≤62,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 11 and 12,,,,,,,,order12,,,,order11,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,Continue,,,END TASK,,,,,30023,,,0,1,0,,,,,,
1,1572556305904,31/10/2019 21:11:45,1572556304021,-5,31/10/2019 16:11:44,10365,4,task-1ohd,,3271349,A2PIGYNXTTCFZO,908906,,complete,aasjni,,computer,Desktop or Laptop,Chromium OS 12371.75.0,Chrome 77.0.3865.105,1366x768,1366x641,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order8,,order8,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,
2,1572556332723,31/10/2019 21:12:12,1572556330911,-5,31/10/2019 16:12:10,10365,4,task-1ohd,,3271349,A2PIGYNXTTCFZO,908906,,complete,aasjni,,computer,Desktop or Laptop,Chromium OS 12371.75.0,Chrome 77.0.3865.105,1366x768,1366x641,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order8,,order8,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,26798.30000000038,,,0,1,0,,,,,,IPANAT Instructions
3,1572556332895,31/10/2019 21:12:12,1572556330921,-5,31/10/2019 16:12:10,10365,4,task-1ohd,,3271349,A2PIGYNXTTCFZO,908906,,complete,aasjni,,computer,Desktop or Laptop,Chromium OS 12371.75.0,Chrome 77.0.3865.105,1366x768,1366x641,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order8,,order8,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,,,END TASK,,,,,26900,,,0,1,0,,,,,,
1,1572556448535,31/10/2019 21:14:08,1572556447410,-4,31/10/2019 17:14:07,10365,4,task-1ohd,,3271365,A3GDESDB1DOTLV,908910,,complete,hqeuxw,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1600x900,1600x757,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,,,,,Orders 7 and 9,,,order9,,,,,,Continue,order7,,,,,,,,,,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,Continue,,,,,,,,,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,
2,1572556461755,31/10/2019 21:14:21,1572556460745,-4,31/10/2019 17:14:20,10365,4,task-1ohd,,3271365,A3GDESDB1DOTLV,908910,,complete,hqeuxw,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1600x900,1600x757,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,,,,,Orders 7 and 9,,,order9,,,,,,Continue,order7,,,,,,,,,,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,Continue,,,,,,,,,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,13253.194999997504,,,0,1,0,,,,,,IPANAT Instructions
3,1572556462006,31/10/2019 21:14:22,1572556460749,-4,31/10/2019 17:14:20,10365,4,task-1ohd,,3271365,A3GDESDB1DOTLV,908910,,complete,hqeuxw,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1600x900,1600x757,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,,,,,Orders 7 and 9,,,order9,,,,,,Continue,order7,,,,,,,,,,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,Continue,,,,,,,,,,,END TASK,,,,,13340,,,0,1,0,,,,,,
1,1572556748078,31/10/2019 21:19:08,1572556747884,-5,31/10/2019 16:19:07,10365,4,task-1ohd,,3271387,AS9WXP6YBD4SO,908912,,complete,wkuptk,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1280x1024,1280x870,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,
2,1572556777648,31/10/2019 21:19:37,1572556777518,-5,31/10/2019 16:19:37,10365,4,task-1ohd,,3271387,AS9WXP6YBD4SO,908912,,complete,wkuptk,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1280x1024,1280x870,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,29552,,,0,1,0,,,,,,IPANAT Instructions
3,1572556777851,31/10/2019 21:19:37,1572556777524,-5,31/10/2019 16:19:37,10365,4,task-1ohd,,3271387,AS9WXP6YBD4SO,908912,,complete,wkuptk,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1280x1024,1280x870,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,,,END TASK,,,,,29640,,,0,1,0,,,,,,
1,1572561126241,31/10/2019 22:32:06,1572561126052,-7,31/10/2019 15:32:06,10365,4,task-1ohd,,3271553,AR3PU8CUFS7D9,908969,,complete,bcxddx,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.120,1920x1080,1920x1001,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 11 and 12,,,,,,,,order11,,,,order12,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,Continue,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,
2,1572561161094,31/10/2019 22:32:41,1572561160969,-7,31/10/2019 15:32:40,10365,4,task-1ohd,,3271553,AR3PU8CUFS7D9,908969,,complete,bcxddx,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.120,1920x1080,1920x1001,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 11 and 12,,,,,,,,order11,,,,order12,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,Continue,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,34884.799999999814,,,0,1,0,,,,,,IPANAT Instructions
3,1572561161360,31/10/2019 22:32:41,1572561160972,-7,31/10/2019 15:32:40,10365,4,task-1ohd,,3271553,AR3PU8CUFS7D9,908969,,complete,bcxddx,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 77.0.3865.120,1920x1080,1920x1001,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 11 and 12,,,,,,,,order11,,,,order12,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,Continue,,,END TASK,,,,,34920,,,0,1,0,,,,,,
1,1572561159532,31/10/2019 22:32:39,1572561158143,-4,31/10/2019 18:32:38,10365,4,task-1ohd,,3271554,A1G2FLOKDFMZO8,908973,,complete,ukfvyd,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1366x768,1366x625,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 11 and 12,,,,,order11,,,,Continue,,,,order11,,,,,,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,Continue,,,,,,,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,
2,1572561175177,31/10/2019 22:32:55,1572561173816,-4,31/10/2019 18:32:53,10365,4,task-1ohd,,3271554,A1G2FLOKDFMZO8,908973,,complete,ukfvyd,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1366x768,1366x625,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 11 and 12,,,,,order11,,,,Continue,,,,order11,,,,,,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,Continue,,,,,,,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,15007.99999999981,,,0,1,0,,,,,,IPANAT Instructions
3,1572561175334,31/10/2019 22:32:55,1572561173838,-4,31/10/2019 18:32:53,10365,4,task-1ohd,,3271554,A1G2FLOKDFMZO8,908973,,complete,ukfvyd,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1366x768,1366x625,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 11 and 12,,,,,order11,,,,Continue,,,,order11,,,,,,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,Continue,,,,,,,,,END TASK,,,,,15694,,,0,1,0,,,,,,
1,1572565284752,31/10/2019 23:41:24,1572565285112,-4,31/10/2019 19:41:25,10365,4,task-1ohd,,3271652,A12I0VXWRQM4BX,908996,,complete,qyouju,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1536x864,1536x754,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,,,,,Orders 5 and 6,,order5,,,,,,,Continue,,,order6,,,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,Continue,,,,,,,,,,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,
2,1572565312248,31/10/2019 23:41:52,1572565312634,-4,31/10/2019 19:41:52,10365,4,task-1ohd,,3271652,A12I0VXWRQM4BX,908996,,complete,qyouju,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1536x864,1536x754,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,,,,,Orders 5 and 6,,order5,,,,,,,Continue,,,order6,,,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,Continue,,,,,,,,,,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,27500.284999841824,,,0,1,0,,,,,,IPANAT Instructions
3,1572565312389,31/10/2019 23:41:52,1572565312639,-4,31/10/2019 19:41:52,10365,4,task-1ohd,,3271652,A12I0VXWRQM4BX,908996,,complete,qyouju,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1536x864,1536x754,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,,,,,Orders 5 and 6,,order5,,,,,,,Continue,,,order6,,,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,Continue,,,,,,,,,,,,END TASK,,,,,27527,,,0,1,0,,,,,,
1,1572566035418,31/10/2019 23:53:55,1572566035397,-4,31/10/2019 19:53:55,10365,4,task-1ohd,,3271686,4zrljkkr,909006,,complete,knswrr,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1440x900,1440x795,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order3,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,
2,1572566083653,31/10/2019 23:54:43,1572566083688,-4,31/10/2019 19:54:43,10365,4,task-1ohd,,3271686,4zrljkkr,909006,,complete,knswrr,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1440x900,1440x795,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order3,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,48242.84500000067,,,0,1,0,,,,,,IPANAT Instructions
3,1572566083825,31/10/2019 23:54:43,1572566083696,-4,31/10/2019 19:54:43,10365,4,task-1ohd,,3271686,4zrljkkr,909006,,complete,knswrr,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1440x900,1440x795,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order3,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,,,END TASK,,,,,48299,,,0,1,0,,,,,,
1,1572567147724,01/11/2019 00:12:27,1572567148280,-7,31/10/2019 17:12:28,10365,4,task-1ohd,,3271711,A26VB424KM3RSX,909018,,complete,vlonmv,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 78.0.3904.70,1440x900,1440x716,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order5,order5,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,
2,1572567186314,01/11/2019 00:13:06,1572567186884,-7,31/10/2019 17:13:06,10365,4,task-1ohd,,3271711,A26VB424KM3RSX,909018,,complete,vlonmv,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 78.0.3904.70,1440x900,1440x716,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order5,order5,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,38569.69500000014,,,0,1,0,,,,,,IPANAT Instructions
3,1572567186517,01/11/2019 00:13:06,1572567186887,-7,31/10/2019 17:13:06,10365,4,task-1ohd,,3271711,A26VB424KM3RSX,909018,,complete,vlonmv,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 78.0.3904.70,1440x900,1440x716,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order5,order5,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,,,END TASK,,,,,38607,,,0,1,0,,,,,,
1,1572570105485,01/11/2019 01:01:45,1572570100031,-5,31/10/2019 20:01:40,10365,4,task-1ohd,,3271759,A1YMIA0664RNFF,909032,,complete,nentqm,,computer,Desktop or Laptop,Windows 8.1,Chrome 77.0.3865.120,1366x768,1366x625,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,,,,,Orders 2 and 4,order4,,,,,,,,Continue,,order4,,,,,,,,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,Continue,,,,,,,,,,,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,
2,1572570112696,01/11/2019 01:01:52,1572570107282,-5,31/10/2019 20:01:47,10365,4,task-1ohd,,3271759,A1YMIA0664RNFF,909032,,complete,nentqm,,computer,Desktop or Laptop,Windows 8.1,Chrome 77.0.3865.120,1366x768,1366x625,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,,,,,Orders 2 and 4,order4,,,,,,,,Continue,,order4,,,,,,,,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,Continue,,,,,,,,,,,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,7106.274999998277,,,0,1,0,,,,,,IPANAT Instructions
3,1572570112915,01/11/2019 01:01:52,1572570107290,-5,31/10/2019 20:01:47,10365,4,task-1ohd,,3271759,A1YMIA0664RNFF,909032,,complete,nentqm,,computer,Desktop or Laptop,Windows 8.1,Chrome 77.0.3865.120,1366x768,1366x625,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,,,,,Orders 2 and 4,order4,,,,,,,,Continue,,order4,,,,,,,,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,Continue,,,,,,,,,,,,,END TASK,,,,,7259,,,0,1,0,,,,,,
1,1572570712581,01/11/2019 01:11:52,1572570712270,-4,31/10/2019 21:11:52,10365,4,task-1ohd,,3271784,A2XVLENAJYX691,909041,,complete,xohkvb,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1536x864,1536x701,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 7 and 9,,,,,,,order9,,,order7,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,Continue,,,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,
2,1572570740006,01/11/2019 01:12:20,1572570739783,-4,31/10/2019 21:12:19,10365,4,task-1ohd,,3271784,A2XVLENAJYX691,909041,,complete,xohkvb,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1536x864,1536x701,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 7 and 9,,,,,,,order9,,,order7,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,Continue,,,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,27468,,,0,1,0,,,,,,IPANAT Instructions
3,1572570740182,01/11/2019 01:12:20,1572570739787,-4,31/10/2019 21:12:19,10365,4,task-1ohd,,3271784,A2XVLENAJYX691,909041,,complete,xohkvb,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1536x864,1536x701,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 7 and 9,,,,,,,order9,,,order7,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,Continue,,,,,END TASK,,,,,27517,,,0,1,0,,,,,,
1,1572572285735,01/11/2019 01:38:05,1572572226423,-4,31/10/2019 21:37:06,10365,4,task-1ohd,,3271814,0y9zwqwv,909049,,complete,brkwro,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.70,1920x1080,1920x969,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,Orders 7 and 9,,,order9,,,,,,Continue,order9,,,,,,,,,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,Continue,,,,,,,,,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,
2,1572572304461,01/11/2019 01:38:24,1572572245190,-4,31/10/2019 21:37:25,10365,4,task-1ohd,,3271814,0y9zwqwv,909049,,complete,brkwro,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.70,1920x1080,1920x969,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,Orders 7 and 9,,,order9,,,,,,Continue,order9,,,,,,,,,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,Continue,,,,,,,,,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,18742.689999984577,,,0,1,0,,,,,,IPANAT Instructions
3,1572572304570,01/11/2019 01:38:24,1572572245194,-4,31/10/2019 21:37:25,10365,4,task-1ohd,,3271814,0y9zwqwv,909049,,complete,brkwro,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.70,1920x1080,1920x969,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,Orders 7 and 9,,,order9,,,,,,Continue,order9,,,,,,,,,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,Continue,,,,,,,,,,,END TASK,,,,,18771,,,0,1,0,,,,,,
1,1572573299267,01/11/2019 01:54:59,1572573299288,-4,31/10/2019 21:54:59,10365,4,task-1ohd,,3271839,A2ZT5S8DHRK8X9,909053,,complete,zwjbgv,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1920x1080,1920x944,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 11 and 12,,,,,,,,order12,,,,order12,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,Continue,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,
2,1572573318678,01/11/2019 01:55:18,1572573318739,-4,31/10/2019 21:55:18,10365,4,task-1ohd,,3271839,A2ZT5S8DHRK8X9,909053,,complete,zwjbgv,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1920x1080,1920x944,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 11 and 12,,,,,,,,order12,,,,order12,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,Continue,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,19415,,,0,1,0,,,,,,IPANAT Instructions
