Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-itsc,branch-le1y,branch-369y,branch-xcm8,randomiser-jf65,branch-asih,quota-t18w,branch-fqz7,branch-ho4r,quota-qptq,branch-rpm3,quota-xbdv,quota-qd5n,quota-bgsj,quota-xwhm,quota-3pu1,quota-rltk,quota-h2u6,quota-a1h7,quota-8mkn,quota-63lu,branch-crxk,branch-elfm,branch-mikh,branch-nctw,branch-zc37,branch-4mwx,branch-j73a,branch-fkxh,branch-lji3,quota-hzw3,branch-mmja,counterbalance-m678,checkpoint-gr3y,checkpoint-3jg6,randomiser-2tba,counterbalance-93ib,counterbalance-9xcr,counterbalance-wbyz,counterbalance-vply,counterbalance-hleo,checkpoint-abe5,branch-e22y,counterbalance-ulkf,branch-t3qc,counterbalance-mcio,counterbalance-3v2j,counterbalance-t9rn,counterbalance-bi4u,counterbalance-8ump,randomiser-kh5p,counterbalance-dozd,counterbalance-wch9,counterbalance-sg3w,counterbalance-o3nf,counterbalance-eu1d,counterbalance-8zsd,counterbalance-u2fx,counterbalance-e4l7,counterbalance-7mrq,counterbalance-s1b5,counterbalance-2v12,counterbalance-g69h,branch-2s1m,order-j7mk,branch-qjxq,checkpoint-27dz,branch-8rrr,branch-5rfv,branch-59ox,branch-njci,branch-di17,branch-gjr2,branch-1dat,branch-drsz,branch-21pl,branch-y4xh,branch-qzep,sex,sex-text,sex-quantised,age,age-text,age-quantised,race,race-text,race-quantised,eng_native,eng_native-text,eng_native-quantised,psych,psych-text,psych-quantised,END QUESTIONNAIRE
1,1578373579301,07/01/2020 05:06:19,1578373581392,-6,06/01/2020 23:06:21,10365,5,questionnaire-rok5,,3656905,A2RXPHOE9V9634,1031506,,complete,gzqgkz,,computer,Desktop or Laptop,Windows 10,Firefox 71.0,911x512,911x436,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,,,ACCEPT,,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≤72,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order6,order5,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,Female,,1,70,,54,Black - not of Hispanic Origin,,3,Yes,,1,No,,2,70601
1,1578685838718,10/01/2020 19:50:38,1578685838481,-6,10/01/2020 13:50:38,10365,5,questionnaire-rok5,,3675644,A3KN6R8PCW31WO,1037296,,complete,aphnhe,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.117,1920x1080,1920x969,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,,,ACCEPT,,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≤72,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order3,,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,Female,,1,71,,55,White - not of Hispanic Origin,,6,Yes,,1,No,,2,34292
1,1579205348555,16/01/2020 20:09:08,1579205346263,-8,16/01/2020 12:09:06,10365,5,questionnaire-rok5,,3723322,j1w37qjo,1050415,,complete,seaylz,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.117,1920x1080,1572x920,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,,ACCEPT,,,≥38,≥43,≥48,≥53,≥58,≥63,≤67,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 11 and 12,,,,,,,,order11,,,,order11,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,Continue,Female,,1,65,,49,White - not of Hispanic Origin,,6,Yes,,1,No,,2,12915
1,1579215767410,16/01/2020 23:02:47,1579215777075,-8,16/01/2020 15:02:57,10365,5,questionnaire-rok5,,3724233,ncmx6v3b,1050761,,complete,byukkk,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1093x615,1094x506,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,ACCEPT,,,,≥38,≥43,≥48,≥53,≥58,≤62,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,Female,,1,60,,44,White - not of Hispanic Origin,,6,Yes,,1,No,,2,23914
1,1579273032818,17/01/2020 14:57:12,1579273034666,-5,17/01/2020 09:57:14,10365,5,questionnaire-rok5,,3728663,6k4vgpfn,1051784,,complete,pgdgnz,,computer,Desktop or Laptop,Windows 10,Firefox 72.0,1366x768,1366x626,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,ACCEPT,,,,≥38,≥43,≥48,≥53,≥58,≤62,,,,,,,,,Orders 7 and 9,,,order7,,,,,,Continue,order7,,,,,,,,,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,Continue,,,,,,,,,Female,,1,58,,42,White - not of Hispanic Origin,,6,Yes,,1,No,,2,12023
1,1579274393343,17/01/2020 15:19:53,1579274393188,-5,17/01/2020 10:19:53,10365,5,questionnaire-rok5,,3728849,2j5sot2h,1051813,,complete,shqemc,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.117,1536x864,1536x722,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,,,ACCEPT,,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≤72,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order10,,order8,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,Female,,1,69,,53,White - not of Hispanic Origin,,6,Yes,,1,No,,2,20044
1,1579277920581,17/01/2020 16:18:40,1579277919302,-6,17/01/2020 10:18:39,10365,5,questionnaire-rok5,,3729786,uyp9bpcu,1052007,,complete,xtvqrr,,computer,Desktop or Laptop,Windows 10,Firefox 72.0,1366x768,1366x654,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,ACCEPT,,,≥38,≥43,≥48,≥53,≥58,≥63,≤67,,,,,,,,Orders 2 and 4,order2,,,,,,,,Continue,,order2,,,,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,Continue,,,,,,,,,,,Female,,1,64,,48,White - not of Hispanic Origin,,6,Yes,,1,No,,2,30008
1,1579285749065,17/01/2020 18:29:09,1579285748830,-8,17/01/2020 10:29:08,10365,5,questionnaire-rok5,,3730880,llx0io50,1052222,,complete,iqbxkq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.117,1920x1080,1920x937,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,ACCEPT,,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≤72,,,,,,,Orders 11 and 12,,,,,order12,,,,Continue,,,,order11,,,,,,,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,,,Continue,,,,,,,Female,,1,69,,53,Other (please specify),"Mixed: White, Jewish, Black",,Yes,,1,No,,2,58126
1,1579355103891,18/01/2020 13:45:03,1579355104724,-5,18/01/2020 08:45:04,10365,5,questionnaire-rok5,,3735570,l515zpj2,1053061,,complete,cwsyyq,,computer,Desktop or Laptop,Windows 10,Firefox 72.0,1366x768,1366x671,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,,ACCEPT,,,≥38,≥43,≥48,≥53,≥58,≥63,≤67,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order6,order5,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,Female,,1,63,,47,White - not of Hispanic Origin,,6,Yes,,1,No,,2,20034
1,1579356416901,18/01/2020 14:06:56,1579356417237,-5,18/01/2020 09:06:57,10365,5,questionnaire-rok5,,3735755,8alowq0r,1053114,,complete,mahaag,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1920x1080,1920x969,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,ACCEPT,,,,≥38,≥43,≥48,≥53,≥58,≤62,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order1,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,Female,,1,61,,45,White - not of Hispanic Origin,,6,Yes,,1,No,,2,13069
1,1579440137565,19/01/2020 13:22:17,1579440144132,-7,19/01/2020 06:22:24,10365,5,questionnaire-rok5,,3739315,yd0034gc,1053929,,complete,gkmfvx,,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1920x1080,1920x967,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,ACCEPT,,,,≥38,≥43,≥48,≥53,≥58,≤62,,,,,,,,,Orders 7 and 9,,,order9,,,,,,Continue,order9,,,,,,,,,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,Continue,,,,,,,,,Male,,2,58,,42,White - not of Hispanic Origin,,6,Yes,,1,No,,2,36282
1,1579470966448,19/01/2020 21:56:06,1579470968635,-5,19/01/2020 16:56:08,10365,5,questionnaire-rok5,,3740904,g477f4ya,1054367,,complete,kgssah,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.117,1366x768,1366x584,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,ACCEPT,,,,≥38,≥43,≥48,≥53,≥58,≤62,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order2,,order2,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,Female,,1,62,,46,White - not of Hispanic Origin,,6,Yes,,1,No,,2,28250
1,1579568444541,21/01/2020 01:00:44,1579568445010,-5,20/01/2020 20:00:45,10365,5,questionnaire-rok5,,3751279,f29w7x9p,1057040,,complete,vmduba,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.117,1152x720,1152x587,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,Female,,1,74,,58,White - not of Hispanic Origin,,6,Yes,,1,No,,2,21523
1,1579878553664,24/01/2020 15:09:13,1579878553855,-6,24/01/2020 09:09:13,10365,5,questionnaire-rok5,,3783908,47htcz04,1068145,,complete,szplnl,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.117,1024x768,1024x663,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order1,,order3,,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,Male,,2,76,,60,White - not of Hispanic Origin,,6,Yes,,1,No,,2,33923
1,1579882974512,24/01/2020 16:22:54,1579882974278,-5,24/01/2020 11:22:54,10365,5,questionnaire-rok5,,3784369,54w43pb2,1068285,,complete,poqgac,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.88,1920x1080,1920x969,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,ACCEPT,≤22,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 2 and 4,order4,,,,,,,,Continue,,order2,,,,,,,,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,Continue,,,,,,,,,,,Male,,2,21,,5,White - not of Hispanic Origin,,6,Yes,,1,No,,2,11549
1,1579892357974,24/01/2020 18:59:17,1579892357849,-5,24/01/2020 13:59:17,10365,5,questionnaire-rok5,,3785249,u7hasou8,1068501,,complete,ssamoh,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 79.0.3945.130,1440x900,1438x684,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,ACCEPT,≤22,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 5 and 6,,order6,,,,,,,Continue,,,order6,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,Continue,,,,,,,,,,Female,,1,21,,5,White - not of Hispanic Origin,,6,Yes,,1,No,,2,9305
1,1579991576334,25/01/2020 22:32:56,1579991576164,-8,25/01/2020 14:32:56,10365,5,questionnaire-rok5,,3789443,hq09onmi,1069621,,complete,mqqlcx,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 79.0.3945.117,1440x900,1440x789,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 11 and 12,,,,,,,,order12,,,,order12,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,Continue,Male,,2,23,,7,Other (please specify),Multi Racial,,Yes,,1,No,,2,23842
1,1580003856477,26/01/2020 01:57:36,1580003856245,-6,25/01/2020 19:57:36,10365,5,questionnaire-rok5,,3789764,dqrl19xz,1069705,,complete,hgpnmd,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.117,1366x768,1304x665,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 11 and 12,,,,,order11,,,,Continue,,,,order12,,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,Continue,,,,,,,Female,,1,23,,7,Black - not of Hispanic Origin,,3,Yes,,1,No,,2,52869
1,1580004602755,26/01/2020 02:10:02,1580004602964,-5,25/01/2020 21:10:02,10365,5,questionnaire-rok5,,3789790,58re4oml,1069712,,complete,ygjnoa,,computer,Desktop or Laptop,Windows 10,Firefox 72.0,1366x768,1366x632,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,order1,,,Orders 1 and 3,,,,,,,Continue,order3,Continue,,,,,,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,Female,,1,25,,9,White - not of Hispanic Origin,,6,Yes,,1,No,,2,10703
1,1580013936058,26/01/2020 04:45:36,1580013934872,-6,25/01/2020 22:45:34,10365,5,questionnaire-rok5,,3789910,rjph3as6,1069739,,complete,sjmdxy,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1920x1080,1920x969,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,ACCEPT,≤22,,,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order8,,order10,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,Female,,1,22,,6,White - not of Hispanic Origin,,6,Yes,,1,No,,2,19328
1,1580046017272,26/01/2020 13:40:17,1580046017128,-5,26/01/2020 08:40:17,10365,5,questionnaire-rok5,,3791258,wg2791rw,1070028,,complete,iaokca,,computer,Desktop or Laptop,Mac OS 10.13.1,Chrome 79.0.3945.130,1440x900,1440x821,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 7 and 9,,,,,,,order9,,,order9,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,,,,,Continue,,,Female,,1,25,,9,White - not of Hispanic Origin,,6,Yes,,1,No,,2,9681
1,1580057142748,26/01/2020 16:45:42,1580057143011,-5,26/01/2020 11:45:43,10365,5,questionnaire-rok5,,3791988,vbyvy34o,1070207,,complete,ndiwqc,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1366x625,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 11 and 12,,,,,order12,,,,Continue,,,,order11,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,Continue,,,,,,,Female,,1,25,,9,White - not of Hispanic Origin,,6,Yes,,1,No,,2,11676
1,1580063240714,26/01/2020 18:27:20,1580063240576,-5,26/01/2020 13:27:20,10365,5,questionnaire-rok5,,3792966,ip9tcshd,1070391,,complete,upapdq,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 68.0,1440x900,1264x736,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,Male,,2,38,,22,White - not of Hispanic Origin,,6,Yes,,1,No,,2,13079
1,1580065166834,26/01/2020 18:59:26,1580065166712,-6,26/01/2020 12:59:26,10365,5,questionnaire-rok5,,3793118,abp8y4lf,1070428,,complete,lfjkzh,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1920x1080,958x916,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,ACCEPT,≤22,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 5 and 6,,order6,,,,,,,Continue,,,order5,,,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,Continue,,,,,,,,,,Male,,2,21,,5,White - not of Hispanic Origin,,6,Yes,,1,No,,2,6289
1,1580065985977,26/01/2020 19:13:05,1580065984757,-6,26/01/2020 13:13:04,10365,5,questionnaire-rok5,,3793200,wuyy757y,1070443,,complete,rhrhag,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1920x1080,1920x969,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order2,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,Male,,2,26,,10,White - not of Hispanic Origin,,6,Yes,,1,No,,2,11274
1,1580081352216,26/01/2020 23:29:12,1580081354389,-7,26/01/2020 16:29:14,10365,5,questionnaire-rok5,,3793884,rwlxdwek,1070623,,complete,rayvct,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1280x578,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order10,,order8,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,Female,,1,24,,8,White - not of Hispanic Origin,,6,Yes,,1,No,,2,11736
1,1580133544850,27/01/2020 13:59:04,1580133544636,-5,27/01/2020 08:59:04,10365,5,questionnaire-rok5,,3796808,cd1f0sob,1071433,,complete,graomh,,computer,Desktop or Laptop,Windows 7,IE 11.0,1920x1080,1920x955,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 7 and 9,,,order7,,,,,,Continue,order7,,,,,,,,,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,Continue,,,,,,,,,Female,,1,26,,10,White - not of Hispanic Origin,,6,Yes,,1,No,,2,22701
1,1580136631189,27/01/2020 14:50:31,1580136631034,-5,27/01/2020 09:50:31,10365,5,questionnaire-rok5,,3797577,a8owhtbz,1071717,,complete,cutysk,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 79.0.3945.130,1680x1050,1680x836,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 11 and 12,,,,,,,,order12,,,,order11,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,Continue,Male,,2,26,,10,White - not of Hispanic Origin,,6,Yes,,1,No,,2,12125
1,1580140562182,27/01/2020 15:56:02,1580140562510,-6,27/01/2020 09:56:02,10365,5,questionnaire-rok5,,3798345,01uh8i8r,1071941,,complete,cekhdw,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x827,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 2 and 4,order2,,,,,,,,Continue,,order4,,,,,,,,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,Continue,,,,,,,,,,,Female,,1,23,,7,Hispanic or Latino,,4,Yes,,1,No,,2,18207
1,1580140707608,27/01/2020 15:58:27,1580140707462,-6,27/01/2020 09:58:27,10365,5,questionnaire-rok5,,3798384,ahzuz2hk,1071965,,complete,mfkugo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,Female,,1,23,,7,Hispanic or Latino,,4,Yes,,1,No,,2,10298
1,1580462116937,31/01/2020 09:15:16,1580462117726,-8,31/01/2020 01:15:17,10365,5,questionnaire-rok5,,3832385,lupgm7v0,1081605,,complete,oramoe,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.130,1024x640,1024x499,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,,,ACCEPT,,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≤72,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order1,,order1,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,Male,,2,71,,55,White - not of Hispanic Origin,,6,Yes,,1,No,,2,23878
1,1580695430685,03/02/2020 02:03:50,1580695429537,-10,02/02/2020 16:03:49,10365,5,questionnaire-rok5,,3844367,460h2czb,1084544,,complete,oouecv,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1676x943,2096x1000,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order5,order6,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,Male,,2,31,,15,Asian,,2,Yes,,1,No,,2,11478
1,1580695991344,03/02/2020 02:13:11,1580695991461,-5,02/02/2020 21:13:11,10365,5,questionnaire-rok5,,3844388,2ga95a98,1084548,,complete,myaazl,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1920x1080,1920x937,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,,order1,,,Orders 1 and 3,,,,,,,Continue,order3,Continue,,,,,,,,,,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,Male,,2,31,,15,Asian,,2,Yes,,1,No,,2,27880
1,1580699766263,03/02/2020 03:16:06,1580699764261,-8,02/02/2020 19:16:04,10365,5,questionnaire-rok5,,3844483,uv375wtp,1084571,,complete,xarevm,,computer,Desktop or Laptop,Linux x86_64,Chrome 79.0.3945.136,360x640,980x1410,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,,,,,Orders 5 and 6,,order5,,,,,,,Continue,,,order6,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,Continue,,,,,,,,,,Male,,2,33,,17,Hispanic or Latino,,4,Yes,,1,No,,2,14493
1,1580700130977,03/02/2020 03:22:10,1580700129908,-6,02/02/2020 21:22:09,10365,5,questionnaire-rok5,,3844491,vwzqtigf,1084576,,complete,gofwpn,,computer,Desktop or Laptop,Windows 10,Firefox 72.0,1920x1080,1920x944,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,,,,,Orders 7 and 9,,,order9,,,,,,Continue,order9,,,,,,,,,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,Continue,,,,,,,,,Male,,2,33,,17,White - not of Hispanic Origin,,6,Yes,,1,No,,2,12469
1,1580700290798,03/02/2020 03:24:50,1580700289533,-5,02/02/2020 22:24:49,10365,5,questionnaire-rok5,,3844497,hcq8x2sa,1084578,,complete,ynlqzx,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1920x1080,1920x969,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order2,,order4,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,Male,,2,39,,23,Asian,,2,Yes,,1,No,,2,10753
