Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-itsc,branch-le1y,branch-369y,branch-xcm8,randomiser-jf65,branch-asih,quota-t18w,branch-fqz7,branch-ho4r,quota-qptq,branch-rpm3,quota-xbdv,quota-qd5n,quota-bgsj,quota-xwhm,quota-3pu1,quota-rltk,quota-h2u6,quota-a1h7,quota-8mkn,quota-63lu,branch-crxk,branch-elfm,branch-mikh,branch-nctw,branch-zc37,branch-4mwx,branch-j73a,branch-fkxh,branch-lji3,quota-hzw3,branch-mmja,counterbalance-m678,checkpoint-gr3y,checkpoint-3jg6,randomiser-2tba,counterbalance-93ib,counterbalance-9xcr,counterbalance-wbyz,counterbalance-vply,counterbalance-hleo,checkpoint-abe5,branch-e22y,counterbalance-ulkf,branch-t3qc,counterbalance-mcio,counterbalance-3v2j,counterbalance-t9rn,counterbalance-bi4u,counterbalance-8ump,randomiser-kh5p,counterbalance-dozd,counterbalance-wch9,counterbalance-sg3w,counterbalance-o3nf,counterbalance-eu1d,counterbalance-8zsd,counterbalance-u2fx,counterbalance-e4l7,counterbalance-7mrq,counterbalance-s1b5,counterbalance-2v12,counterbalance-g69h,branch-2s1m,order-j7mk,branch-qjxq,checkpoint-27dz,branch-8rrr,branch-5rfv,branch-59ox,branch-njci,branch-di17,branch-gjr2,branch-1dat,branch-drsz,branch-21pl,branch-y4xh,branch-qzep,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ShowProgressBar,ANSWER,clearval,Metadata,order1,order2,order3,order4,order5,order6,order7,order8,order9,order10,order11,order12,# stim
29,1580700535182,03/02/2020 03:28:55,1580700535112,-8,02/02/2020 19:28:55,10365,5,task-l2xg,,3844504,3e1djr75,1084580,,complete,oxstuc,,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 79.0.3945.117,1440x900,1440x686,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,,,,,Orders 2 and 4,order4,,,,,,,,Continue,,order4,,,,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,Continue,,,,,,,,,,,example,5,11,1,stim,Zone1,fixation,1983.2540000000008,,,0,1,0,,,,1,1,trial,,example,example,EX,,,,,,,,,,,,,Slide3.jpeg
30,1580700535901,03/02/2020 03:28:55,1580700535813,-8,02/02/2020 19:28:55,10365,5,task-l2xg,,3844504,3e1djr75,1084580,,complete,oxstuc,,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 79.0.3945.117,1440x900,1440x686,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,,,,,Orders 2 and 4,order4,,,,,,,,Continue,,order4,,,,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,Continue,,,,,,,,,,,example,3,12,1,stim,advancementZone,response_keyboard,693.520000029821,positive,1,0,1,0,,,,1,1,trial,,example,example,EX,,,,,,,,,,,,,Slide1.jpeg
31,1580700537213,03/02/2020 03:28:57,1580700537112,-8,02/02/2020 19:28:57,10365,5,task-l2xg,,3844504,3e1djr75,1084580,,complete,oxstuc,,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 79.0.3945.117,1440x900,1440x686,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,,,,,Orders 2 and 4,order4,,,,,,,,Continue,,order4,,,,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,Continue,,,,,,,,,,,example,3,12,1,stim,Zone3,timelimit_screen,1999.9199999999983,,,0,1,0,,,1,1,1,trial,,example,example,EX,,,,,,,,,,,,,Slide1.jpeg
32,1580700537557,03/02/2020 03:28:57,1580700537116,-8,02/02/2020 19:28:57,10365,5,task-l2xg,,3844504,3e1djr75,1084580,,complete,oxstuc,,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 79.0.3945.117,1440x900,1440x686,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,,,,,Orders 2 and 4,order4,,,,,,,,Continue,,order4,,,,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,Continue,,,,,,,,,,,,,END TASK,,,,,42521,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
1,1580700818637,03/02/2020 03:33:38,1580700819183,-7,02/02/2020 20:33:39,10365,5,task-l2xg,,3844538,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x757,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
2,1580700853217,03/02/2020 03:34:13,1580700853460,-7,02/02/2020 20:34:13,10365,5,task-l2xg,,3844538,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x757,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,example,1,1,1,instructions,advancementZone,continue_keyboard,33951.72000001185,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,
3,1580700861329,03/02/2020 03:34:21,1580700861395,-7,02/02/2020 20:34:21,10365,5,task-l2xg,,3844538,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x757,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,example,1,1,2,Screen 1,Zone2,response_keyboard_single,7916.1749999038875,positive,1,1,0,0,,,,,,instructions,,,,,,,,,,,,,,,,,
4,1580700864299,03/02/2020 03:34:24,1580700864885,-7,02/02/2020 20:34:24,10365,5,task-l2xg,,3844538,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x757,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,example,1,1,3,Screen 2,Zone2,response_keyboard_single,3467.2949998639524,negative,1,1,0,0,,,,,,instructions,,,,,,,,,,,,,,,,,
5,1580700867568,03/02/2020 03:34:27,1580700868126,-7,02/02/2020 20:34:28,10365,5,task-l2xg,,3844538,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x757,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,example,1,1,4,Screen 4,advancementZone,continue_keyboard,3208.6099998559803,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,
6,1580700872422,03/02/2020 03:34:32,1580700873004,-7,02/02/2020 20:34:33,10365,5,task-l2xg,,3844538,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x757,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,example,1,1,5,Screen 3,Zone1,timelimit_screen,4994.127999999997,,,0,1,0,,,1,,,instructions,,,,,,,,,,,,,,,,,
7,1580700873939,03/02/2020 03:34:33,1580700874502,-7,02/02/2020 20:34:34,10365,5,task-l2xg,,3844538,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x757,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,example,2,1,1,Screen 1,Zone3,timelimit_screen,1501.412000000004,,,0,1,0,,,1,,,fixation,,,,,,,,,,,,,,,,,
8,1580700875270,03/02/2020 03:34:35,1580700875853,-7,02/02/2020 20:34:35,10365,5,task-l2xg,,3844538,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x757,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,example,9,1,1,stim,advancementZone,response_keyboard,1309.9200001452118,positive,1,0,1,0,,,,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral guy2.jpg
9,1580700875892,03/02/2020 03:34:35,1580700876488,-7,02/02/2020 20:34:36,10365,5,task-l2xg,,3844538,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x757,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,example,9,1,1,stim,Zone1,fixation,1985.2829999999958,,,0,1,0,,,,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral guy2.jpg
10,1580700876761,03/02/2020 03:34:36,1580700877352,-7,02/02/2020 20:34:37,10365,5,task-l2xg,,3844538,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x757,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,example,7,2,1,stim,advancementZone,response_keyboard,827.7749998960644,positive,1,0,1,0,,,,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral woman.jpg
11,1580700877885,03/02/2020 03:34:37,1580700878488,-7,02/02/2020 20:34:38,10365,5,task-l2xg,,3844538,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x757,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,example,7,2,1,stim,Zone3,timelimit_screen,2001.9440000000031,,,0,1,0,,,1,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral woman.jpg
12,1580700878433,03/02/2020 03:34:38,1580700878971,-7,02/02/2020 20:34:38,10365,5,task-l2xg,,3844538,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x757,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,example,10,3,1,stim,advancementZone,response_keyboard,466.71999990940094,positive,1,0,1,0,,,,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral guy.jpg
13,1580700879899,03/02/2020 03:34:39,1580700880474,-7,02/02/2020 20:34:40,10365,5,task-l2xg,,3844538,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x757,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,example,10,3,1,stim,Zone1,fixation,1985.510000000002,,,0,1,0,,,,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral guy.jpg
14,1580700880495,03/02/2020 03:34:40,1580700881059,-7,02/02/2020 20:34:41,10365,5,task-l2xg,,3844538,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x757,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,example,8,4,1,stim,advancementZone,response_keyboard,546.6199999209493,positive,1,0,1,0,,,,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral woman2.jpg
15,1580700881893,03/02/2020 03:34:41,1580700882475,-7,02/02/2020 20:34:42,10365,5,task-l2xg,,3844538,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x757,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,example,8,4,1,stim,Zone3,timelimit_screen,2001.9689999999973,,,0,1,0,,,1,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral woman2.jpg
16,1580700882907,03/02/2020 03:34:42,1580700883506,-7,02/02/2020 20:34:43,10365,5,task-l2xg,,3844538,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x757,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,example,5,5,1,stim,advancementZone,response_keyboard,1004.5799999497831,positive,1,0,1,0,,,,1,1,trial,,example,example,EX,,,,,,,,,,,,,Slide3.jpeg
17,1580700883876,03/02/2020 03:34:43,1580700884461,-7,02/02/2020 20:34:44,10365,5,task-l2xg,,3844538,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x757,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,example,5,5,1,stim,Zone1,fixation,1985.3359999999957,,,0,1,0,,,,1,1,trial,,example,example,EX,,,,,,,,,,,,,Slide3.jpeg
18,1580700884612,03/02/2020 03:34:44,1580700885211,-7,02/02/2020 20:34:45,10365,5,task-l2xg,,3844538,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x757,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,example,4,6,1,stim,advancementZone,response_keyboard,711.4000001456589,positive,1,0,1,0,,,,1,1,trial,,example,example,EX,,,,,,,,,,,,,Slide2.jpeg
19,1580700885876,03/02/2020 03:34:45,1580700886464,-7,02/02/2020 20:34:46,10365,5,task-l2xg,,3844538,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x757,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,example,4,6,1,stim,Zone3,timelimit_screen,2002.0050000000047,,,0,1,0,,,1,1,1,trial,,example,example,EX,,,,,,,,,,,,,Slide2.jpeg
20,1580700886471,03/02/2020 03:34:46,1580700887051,-7,02/02/2020 20:34:47,10365,5,task-l2xg,,3844538,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x757,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,example,3,7,1,stim,advancementZone,response_keyboard,550.41000014171,positive,1,0,1,0,,,,1,1,trial,,example,example,EX,,,,,,,,,,,,,Slide1.jpeg
21,1580700887864,03/02/2020 03:34:47,1580700888448,-7,02/02/2020 20:34:48,10365,5,task-l2xg,,3844538,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x757,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,example,3,7,1,stim,Zone1,fixation,1985.297000000006,,,0,1,0,,,,1,1,trial,,example,example,EX,,,,,,,,,,,,,Slide1.jpeg
22,1580700888397,03/02/2020 03:34:48,1580700888970,-7,02/02/2020 20:34:48,10365,5,task-l2xg,,3844538,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x757,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,example,6,8,1,stim,advancementZone,response_keyboard,485.47499999403954,positive,1,0,1,0,,,,1,1,trial,,example,example,EX,,,,,,,,,,,,,Slide4.jpeg
23,1580700889848,03/02/2020 03:34:49,1580700890451,-7,02/02/2020 20:34:50,10365,5,task-l2xg,,3844538,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x757,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,example,6,8,1,stim,Zone3,timelimit_screen,2001.8099999999977,,,0,1,0,,,1,1,1,trial,,example,example,EX,,,,,,,,,,,,,Slide4.jpeg
24,1580700890428,03/02/2020 03:34:50,1580700891026,-7,02/02/2020 20:34:51,10365,5,task-l2xg,,3844538,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x757,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,example,12,9,1,stim,advancementZone,response_keyboard,551.7150000669062,positive,1,0,1,0,,,,3,3,trial,,example,example,EX,,,,,,,,,,,,,walking.jpg
25,1580700891866,03/02/2020 03:34:51,1580700892436,-7,02/02/2020 20:34:52,10365,5,task-l2xg,,3844538,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x757,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,example,12,9,1,stim,Zone1,fixation,1985.5589999999938,,,0,1,0,,,,3,3,trial,,example,example,EX,,,,,,,,,,,,,walking.jpg
26,1580700892321,03/02/2020 03:34:52,1580700892922,-7,02/02/2020 20:34:52,10365,5,task-l2xg,,3844538,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x757,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,example,14,10,1,stim,advancementZone,response_keyboard,451.2849999591708,positive,1,0,1,0,,,,3,3,trial,,example,example,EX,,,,,,,,,,,,,buildings.jpg
27,1580700893847,03/02/2020 03:34:53,1580700894439,-7,02/02/2020 20:34:54,10365,5,task-l2xg,,3844538,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x757,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,example,14,10,1,stim,Zone3,timelimit_screen,2001.9609999999957,,,0,1,0,,,1,3,3,trial,,example,example,EX,,,,,,,,,,,,,buildings.jpg
