Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-itsc,branch-le1y,branch-369y,branch-xcm8,randomiser-jf65,branch-asih,quota-t18w,branch-fqz7,branch-ho4r,quota-qptq,branch-rpm3,quota-xbdv,quota-qd5n,quota-bgsj,quota-xwhm,quota-3pu1,quota-rltk,quota-h2u6,quota-a1h7,quota-8mkn,quota-63lu,branch-crxk,branch-elfm,branch-mikh,branch-nctw,branch-zc37,branch-4mwx,branch-j73a,branch-fkxh,branch-lji3,quota-hzw3,branch-mmja,counterbalance-m678,checkpoint-gr3y,checkpoint-3jg6,randomiser-2tba,counterbalance-93ib,counterbalance-9xcr,counterbalance-wbyz,counterbalance-vply,counterbalance-hleo,checkpoint-abe5,branch-e22y,counterbalance-ulkf,branch-t3qc,counterbalance-mcio,counterbalance-3v2j,counterbalance-t9rn,counterbalance-bi4u,counterbalance-8ump,randomiser-kh5p,counterbalance-dozd,counterbalance-wch9,counterbalance-sg3w,counterbalance-o3nf,counterbalance-eu1d,counterbalance-8zsd,counterbalance-u2fx,counterbalance-e4l7,counterbalance-7mrq,counterbalance-s1b5,counterbalance-2v12,counterbalance-g69h,branch-2s1m,order-j7mk,branch-qjxq,checkpoint-27dz,branch-8rrr,branch-5rfv,branch-59ox,branch-njci,branch-di17,branch-gjr2,branch-1dat,branch-drsz,branch-21pl,branch-y4xh,branch-qzep,sex,sex-text,sex-quantised,age,age-text,age-quantised,race,race-text,race-quantised,eng_native,eng_native-text,eng_native-quantised,psych,psych-text,psych-quantised,END QUESTIONNAIRE
1,1572715701204,02/11/2019 17:28:21,1572715700126,-4,02/11/2019 13:28:20,10365,4,questionnaire-rok5,,3276367,A1PA71IVCCL2S7,910455,,complete,qhohne,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 77.0.3865.90,1440x900,1370x766,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,ACCEPT,,,,,≥38,≥43,≥48,≥53,≤57,,,,,,,,,,Orders 5 and 6,,order5,,,,,,,Continue,,,order6,,,,,,,,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,Continue,,,,,,,,,,Male,,2,54,,38,Native Hawaiian or Other Pacific Islander,,5,Yes,,1,No,,2,15608
1,1572716059942,02/11/2019 17:34:19,1572716058805,-4,02/11/2019 13:34:18,10365,4,questionnaire-rok5,,3276382,A1QXUAY8OB3CSW,910459,,complete,pbqrlh,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 77.0.3865.120,1280x800,1280x645,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,ACCEPT,≤22,,,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order10,,order8,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,Male,,2,20,,4,White - not of Hispanic Origin,,6,Yes,,1,No,,2,13962
1,1572718180810,02/11/2019 18:09:40,1572718179251,-4,02/11/2019 14:09:39,10365,4,questionnaire-rok5,,3276482,A1TJ4WI1FUH28Y,910492,,complete,jeareb,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1920x1080,1920x888,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,ACCEPT,,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≤72,,,,,,,Orders 2 and 4,order4,,,,,,,,Continue,,order2,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,Continue,,,,,,,,,,,Female,,1,69,,53,White - not of Hispanic Origin,,6,Yes,,1,No,,2,22165
1,1572719843253,02/11/2019 18:37:23,1572719843122,-4,02/11/2019 14:37:23,10365,4,questionnaire-rok5,,3276515,A4HRHP82CDV7L,910501,,complete,aiyrvk,,computer,Desktop or Laptop,Linux armv7l,Chrome 60.0.3112.89,1184x624,1182x470,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,ACCEPT,≤22,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 11 and 12,,,,,order11,,,,Continue,,,,order11,,,,,,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,Continue,,,,,,,Male,,2,22,,6,White - not of Hispanic Origin,,6,Yes,,1,No,,2,33665
1,1572722761278,02/11/2019 19:26:01,1572722761126,-5,02/11/2019 14:26:01,10365,4,questionnaire-rok5,,3276670,y1v6tsyg,910546,,complete,riofqj,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1280x720,1164x525,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,ACCEPT,,,,,≥38,≥43,≥48,≥53,≤57,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order2,,order2,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,Female,,1,57,,41,White - not of Hispanic Origin,,6,Yes,,1,No,,2,12891
1,1572727119699,02/11/2019 20:38:39,1572727120587,-7,02/11/2019 13:38:40,10365,4,questionnaire-rok5,,3277103,2i4b7qxt,910581,,complete,srshwn,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1366x768,1366x657,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,ACCEPT,,,,,≥38,≥43,≥48,≥53,≤57,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order5,order5,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,Male,,2,53,,37,White - not of Hispanic Origin,,6,Yes,,1,No,,2,14775
1,1572742327629,03/11/2019 00:52:07,1572742327880,-5,02/11/2019 19:52:07,10365,4,questionnaire-rok5,,3277329,ASN25PIODXIPJ,910688,,complete,bbnjsn,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.70,1920x1200,1920x1057,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,ACCEPT,,,≥38,≥43,≥48,≥53,≥58,≥63,≤67,,,,,,,,Orders 7 and 9,,,order9,,,,,,Continue,order7,,,,,,,,,,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,Continue,,,,,,,,,Female,,1,64,,48,White - not of Hispanic Origin,,6,Yes,,1,No,,2,15112
1,1572762025378,03/11/2019 06:20:25,1572762025119,-6,03/11/2019 00:20:25,10365,4,questionnaire-rok5,,3277494,A1C41388918W2J,910734,,complete,zgtxcj,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1366x768,1366x625,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,ACCEPT,,,,,≥38,≥43,≥48,≥53,≤57,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 7 and 9,,,,,,,order9,,,order9,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,,,,,Continue,,,Male,,2,53,,37,White - not of Hispanic Origin,,6,Yes,,1,No,,2,17888
1,1572803401038,03/11/2019 17:50:01,1572803402540,-5,03/11/2019 12:50:02,10365,4,questionnaire-rok5,,3278609,xx5o11rr,911035,,complete,giupkt,,computer,Desktop or Laptop,Windows 8.1,Chrome 78.0.3904.70,1366x768,1366x657,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,ACCEPT,,,,≥38,≥43,≥48,≥53,≥58,≤62,,,,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,Male,,2,59,,43,Black - not of Hispanic Origin,,3,Yes,,1,No,,2,37971
1,1572827692105,04/11/2019 00:34:52,1572827692687,-8,03/11/2019 16:34:52,10365,4,questionnaire-rok5,,3279427,A2N9AKAOR17XB3,911300,,complete,zwgnpo,,computer,Desktop or Laptop,Windows 7,Chrome 78.0.3904.87,1366x768,1366x625,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,,,ACCEPT,,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≤72,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 11 and 12,,,,,,,,order11,,,,order11,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,Continue,Male,,2,70,,54,Hispanic or Latino,,4,Yes,,1,No,,2,16406
1,1572850395092,04/11/2019 06:53:15,1572850391263,-6,04/11/2019 00:53:11,10365,4,questionnaire-rok5,,3279593,AT6OT5K5Z4V0J,911395,,complete,vhlrwj,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1360x768,1360x625,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,ACCEPT,,,,≥38,≥43,≥48,≥53,≥58,≤62,,,,,,order1,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,Male,,2,59,,43,White - not of Hispanic Origin,,6,Yes,,1,No,,2,30696
END OF FILE
